data,tipo_comb,preco_medio,preco_std,preco_min,preco_max,num_postos,lat_medio,lon_medio,ultimo_dolar,variacao_dolar
2023-03-29,GASOLINA,5.332911392405063,0.18852430910882417,4.99,5.79,79,-19.365208301886792,-44.34387245283019,5.1356,-0.58
2023-03-30,GASOLINA,5.459692307692308,0.2784217194224507,5.05,6.09,65,-19.121266808510637,-44.238725319148934,5.0938,-0.81
2023-03-31,GASOLINA,5.085,0.007071067811865324,5.08,5.09,2,-20.149884999999998,-44.876895000000005,5.0631,-0.6
2023-04-03,GASOLINA,5.311715976331361,0.18325759853771117,4.99,5.99,169,-19.949313492063492,-44.430010396825395,5.0632,0.0
2023-04-04,GASOLINA,5.317333333333334,0.20291058852391833,4.99,5.84,150,-19.798353524590162,-44.16414081967213,5.0716,0.17
2023-04-05,GASOLINA,5.279245283018868,0.19511189153331188,4.93,5.69,53,-19.737281162790698,-45.827683488372095,5.034,-0.74
2023-04-06,GASOLINA,5.433362831858408,0.281261858859412,4.99,6.12,113,-19.237015555555555,-45.239844444444444,5.057,0.46
2023-04-07,GASOLINA,5.433362831858408,0.281261858859412,4.99,6.12,113,-19.237015555555555,-45.239844444444444,5.057,0.46
2023-04-10,GASOLINA,5.271029411764706,0.18844501865124014,4.81,5.99,136,-19.887330948275864,-44.643941465517244,5.0655,0.21
2023-04-11,GASOLINA,5.303786982248521,0.21684941466154173,4.83,5.89,169,-19.79445742857143,-44.794043571428574,5.0054,-1.19
2023-04-12,GASOLINA,5.301830985915493,0.15285202797061062,4.99,5.69,71,-19.672233958333333,-44.97557729166667,4.9181,-1.74
2023-04-13,GASOLINA,5.414835164835165,0.22505980754438798,5.05,5.89,91,-19.629215161290322,-44.53896596774193,4.9272,0.19
2023-04-14,GASOLINA,5.16,0.02645751311064618,5.14,5.19,3,-21.691969999999998,-45.965735,4.9096,-0.36
2023-04-17,GASOLINA,5.302702702702703,0.19777880379540408,4.99,5.94,148,-20.192982385321102,-44.59412458715596,4.9413,0.65
2023-04-18,GASOLINA,5.311189189189189,0.1834058575349853,4.93,5.89,185,-19.430887650602408,-44.72411596385542,4.984,0.86
2023-04-19,GASOLINA,5.387746478873239,0.19339225263769413,4.98,5.99,71,-19.439673333333335,-44.09757066666667,5.0753,1.83
2023-04-20,GASOLINA,5.415,0.2607842423395853,4.67,6.12,96,-20.679352459016393,-45.99626098360656,5.0486,-0.53
2023-04-21,GASOLINA,5.39,0.0,5.39,5.39,1,-19.57272,-42.64055,5.0486,0.0
2023-04-24,GASOLINA,5.3515,0.17242106120299996,4.93,5.89,180,-19.894479270072992,-44.32044686131387,5.0337,-0.3
2023-04-25,GASOLINA,5.346,0.20277810788879816,5.09,5.99,155,-19.782362403100777,-45.19825790697675,5.0497,0.32
2023-04-26,GASOLINA,5.3585714285714285,0.2044256876010252,4.98,5.99,63,-19.778829599999998,-44.375823600000004,5.0435,-0.12
2023-04-27,GASOLINA,5.4540243902439025,0.21915584260609833,5.09,5.94,82,-19.657984629629627,-44.864211851851856,4.9771,-1.32
2023-04-28,GASOLINA,5.4540243902439025,0.21915584260609833,5.09,5.94,82,-19.657984629629627,-44.864211851851856,4.9771,-1.32
2023-05-01,GASOLINA,5.37051282051282,0.18420695191061912,5.03,5.99,78,-20.08394,-44.29461333333333,4.9889,0.05
2023-05-02,GASOLINA,5.35075,0.18925723734323185,4.18,5.89,160,-19.85975475177305,-44.28368127659574,5.0387,1.0
2023-05-03,GASOLINA,5.410326797385621,0.20323508005267674,5.09,5.99,153,-20.183828207547172,-45.60683783018868,4.9949,-0.87
2023-05-04,GASOLINA,5.498461538461538,0.20865667216172817,5.09,5.89,91,-18.707988983050846,-44.607761016949155,4.9822,-0.25
2023-05-05,GASOLINA,5.535675675675676,0.2607951573824065,5.09,5.99,37,-20.948065,-45.61855916666667,4.9518,-0.61
2023-05-08,GASOLINA,5.36748031496063,0.19865008121859407,4.99,5.94,127,-19.765674631578946,-45.10734821052632,5.0097,1.17
2023-05-09,GASOLINA,5.351549295774648,0.2268604587967193,5.07,6.19,142,-19.978558181818183,-43.84337578512397,4.9862,-0.47
2023-05-10,GASOLINA,5.390956521739131,0.20394346444431596,5.08,5.99,115,-19.63069875,-45.35114670454545,4.9424,-0.88
2023-05-11,GASOLINA,5.41,0.21879055493940555,4.95,5.89,102,-19.843720985915493,-44.90418394366197,4.9295,-0.26
2023-05-12,GASOLINA,5.1825,0.09558093055476213,5.05,5.39,8,-21.79439625,-46.5463625,4.9195,-0.2
2023-05-15,GASOLINA,5.345192307692307,0.1933003135082553,5.08,5.89,104,-19.9253410989011,-43.78618340659341,4.8904,-0.59
2023-05-16,GASOLINA,5.278532608695652,0.189048578548163,4.97,5.99,184,-19.75981383116883,-45.20582642857143,4.9402,1.02
2023-05-17,GASOLINA,5.305862068965517,0.20953392986845118,4.95,5.89,116,-19.380264615384615,-45.10820423076923,4.9396,-0.01
2023-05-18,GASOLINA,5.37078947368421,0.252205012680265,4.89,5.89,76,-20.4807736,-44.819055,4.9652,0.52
2023-05-19,GASOLINA,5.29,0.0,5.29,5.29,1,-19.86291,-45.387848135593224,4.9981,0.66
2023-05-22,GASOLINA,5.164893617021277,0.20685266330436602,4.85,5.79,141,-19.631698849557523,-44.01668814159292,4.9667,-0.63
2023-05-23,GASOLINA,5.079784946236559,0.19589836578722472,4.82,5.89,186,-19.845862649006623,-44.70683423841059,4.9714,0.09
2023-05-24,GASOLINA,5.094925373134329,0.20964163603294725,4.79,5.79,67,-19.880122647058823,-44.0931594117647,4.9619,-0.19
2023-05-25,GASOLINA,5.1211111111111105,0.25834148833328585,4.75,5.9,90,-20.088550303030303,-45.63651742424243,5.0356,1.49
2023-05-26,GASOLINA,4.985,0.09294210721797572,4.89,5.19,18,-19.89341411764706,-47.83395823529412,4.9939,-0.83
2023-05-29,GASOLINA,5.04179012345679,0.17560155463094404,4.75,5.79,162,-19.723380763358776,-44.276144351145035,5.0171,0.46
2023-05-30,GASOLINA,5.037796610169492,0.17973213462182144,4.69,5.49,177,-19.51190698630137,-44.910704589041096,5.0357,0.37
2023-05-31,GASOLINA,5.1217171717171714,0.2462868760497976,4.75,5.9,99,-20.27086640625,-44.22942734375,5.0574,0.43
2023-06-01,GASOLINA,5.172000000000001,0.22406267344797315,4.89,5.59,50,-20.325291351351353,-46.14476756756756,5.014,-0.86
2023-06-02,GASOLINA,5.59,0.0,5.59,5.59,1,-19.64063,-43.22051,4.9571,-1.13
2023-06-05,GASOLINA,5.277171052631579,0.1343190713611992,4.93,5.69,152,-20.12088344,-44.702547440000004,4.9289,-0.57
2023-06-06,GASOLINA,5.295306122448979,0.16873545040249463,4.97,5.79,147,-19.335072327586207,-44.57133094827586,4.9125,-0.33
2023-06-07,GASOLINA,5.340000000000001,0.21114830465191312,4.89,5.99,123,-19.652562028985507,-44.451927536231885,4.9235,0.22
2023-06-08,GASOLINA,5.242166666666666,0.11184268107808615,4.95,5.59,60,-20.264429999999997,-45.257801896551726,4.9235,0.0
2023-06-09,GASOLINA,5.4879999999999995,0.33831691257360036,4.88,5.89,25,-20.570393888888887,-45.34800944444444,4.8791,-0.9
2023-06-12,GASOLINA,5.312083333333333,0.17693279676436022,4.97,5.99,168,-19.71097123188406,-44.06612565217391,4.8613,-0.36
2023-06-13,GASOLINA,5.221269841269841,0.19111455884671516,4.89,5.79,126,-19.62994329896907,-45.03623484536083,4.8622,0.02
2023-06-14,GASOLINA,5.250092592592592,0.15237371281107687,4.98,5.79,108,-19.81933,-44.69485927536232,4.8146,-0.98
2023-06-15,GASOLINA,5.3352272727272725,0.21553449878659584,4.88,5.79,88,-19.897376911764706,-45.37004617647059,4.8102,-0.09
2023-06-16,GASOLINA,5.41,0.16970562748477155,5.29,5.53,2,-19.55003,-42.64698,4.8199,0.2
2023-06-19,GASOLINA,5.192039473684211,0.15877986266880675,4.75,5.74,152,-19.80457056,-44.24524912,4.7772,-0.89
2023-06-20,GASOLINA,5.205092024539877,0.22628881386776156,4.88,5.79,163,-19.900822734375,-44.862101015625,4.7902,0.27
2023-06-21,GASOLINA,5.226601941747573,0.24989626631416753,4.78,5.89,103,-19.59004169230769,-45.051687692307695,4.763,-0.57
2023-06-22,GASOLINA,5.28775,0.24623224089403103,4.83,5.99,80,-20.2080766,-45.3510076,4.7689,0.12
2023-06-23,GASOLINA,5.28775,0.24623224089403103,4.83,5.99,80,-20.2080766,-45.3510076,4.7689,0.12
2023-06-26,GASOLINA,5.150479452054794,0.1955516765347711,4.75,5.69,146,-20.022043247863248,-44.70949794871795,4.7675,-0.39
2023-06-27,GASOLINA,5.1579754601226995,0.19848860871379753,4.88,5.73,163,-19.656720454545454,-44.553081818181816,4.8103,0.9
2023-06-28,GASOLINA,5.221313131313131,0.21074525905358868,4.88,5.79,99,-19.880573384615385,-44.097803846153845,4.8506,0.84
2023-06-29,GASOLINA,5.422743362831858,0.2699214428959266,4.83,6.14,113,-19.720554675324674,-45.47928779220779,4.8553,0.1
2023-06-30,GASOLINA,5.415,0.05000000000000019,5.39,5.49,4,-19.86291,-45.387848135593224,4.786,-1.43
2023-07-03,GASOLINA,5.515448275862069,0.16235240865999218,5.14,5.99,145,-19.969305042016806,-44.216219915966384,4.8077,0.45
2023-07-04,GASOLINA,5.538609271523179,0.20855387708407433,5.18,5.99,151,-19.70264318965517,-44.930872586206895,4.8408,0.69
2023-07-05,GASOLINA,5.499916666666667,0.17980613198119577,5.09,5.89,120,-19.741570555555555,-45.02393277777777,4.8478,0.14
2023-07-06,GASOLINA,5.56358024691358,0.2334058088500335,5.21,6.26,81,-19.832127346938776,-45.23061428571428,4.9193,1.47
2023-07-07,GASOLINA,5.39,0.0,5.39,5.39,3,-21.214563333333334,-43.77088333333333,4.872,-0.96
2023-07-10,GASOLINA,5.475142857142857,0.16732121061158248,5.08,5.89,175,-19.948825474452555,-43.92496116788321,4.8978,0.53
2023-07-11,GASOLINA,5.414649122807018,0.21503726709145513,4.98,5.99,114,-19.855399191919194,-45.0320898989899,4.8538,-0.9
2023-07-12,GASOLINA,5.432477064220183,0.18494822079838066,5.09,5.94,109,-19.27058253968254,-44.838166507936506,4.8184,-0.73
2023-07-13,GASOLINA,5.557111111111111,0.2605406843273477,5.15,6.26,90,-19.991920847457628,-45.200293220338985,4.7971,-0.44
2023-07-14,GASOLINA,5.146,0.15693947878083425,4.98,5.29,5,-19.86291,-45.387848135593224,4.7894,-0.16
2023-07-17,GASOLINA,5.365842696629214,0.1894792685096368,5.04,5.79,178,-20.05096843137255,-44.656053790849676,4.8066,0.36
2023-07-18,GASOLINA,5.400062111801242,0.2230316594522231,4.99,5.89,161,-19.747568384615384,-44.42366838461539,4.8105,0.08
2023-07-19,GASOLINA,5.42989010989011,0.24210417640848797,4.86,5.89,91,-19.916591428571426,-44.99234204081633,4.7909,-0.41
2023-07-20,GASOLINA,5.439213483146067,0.2875651100940648,4.98,6.16,89,-19.63283271186441,-45.60550440677966,4.798,0.15
2023-07-21,GASOLINA,5.439213483146067,0.2875651100940648,4.98,6.16,89,-19.63283271186441,-45.60550440677966,4.798,0.15
2023-07-24,GASOLINA,5.3640298507462685,0.25914004517250433,4.95,5.99,134,-19.905733394495414,-44.15450137614679,4.7271,-1.1
2023-07-25,GASOLINA,5.319186046511628,0.23467391892840192,4.86,5.9,172,-19.734737379310346,-44.62649924137931,4.7498,0.48
2023-07-26,GASOLINA,5.405,0.239759639398888,4.98,5.89,112,-19.974482278481013,-45.063498860759495,4.7364,-0.28
2023-07-27,GASOLINA,5.4116,0.2748065251456492,4.89,6.06,100,-19.93679875,-45.75993910714286,4.7424,0.13
2023-07-28,GASOLINA,5.4116,0.2748065251456492,4.89,6.06,100,-19.93679875,-45.75993910714286,4.7424,0.13
2023-07-31,GASOLINA,5.370546075085324,0.26289948485483844,4.87,6.06,293,-19.636129478672984,-45.008848104265404,4.7241,-0.2
2023-08-01,GASOLINA,5.246082474226804,0.22627212921719123,4.97,5.79,97,-20.16503772727273,-43.88549375,4.7911,1.42
2023-08-02,GASOLINA,5.265862068965517,0.1848283649792623,5.05,5.83,58,-19.710083617021276,-44.45021468085106,4.812,0.44
2023-08-03,GASOLINA,5.3189705882352944,0.2710903341531943,4.86,5.89,68,-20.376445833333335,-45.59133638888889,4.917,2.18
2023-08-04,GASOLINA,5.4125,0.22983689869122398,5.17,5.69,4,-21.4183375,-44.82338,4.8733,-0.89
2023-08-07,GASOLINA,5.299386503067485,0.2673756622338316,4.75,5.79,163,-19.941156183206107,-44.446828244274805,4.8999,0.55
2023-08-08,GASOLINA,5.273407407407407,0.25165471180681576,4.93,5.99,135,-19.693463196721314,-44.69686778688524,4.8996,-0.01
2023-08-09,GASOLINA,5.2977235772357725,0.23062570985498324,4.95,5.89,123,-19.39394494117647,-44.5950525882353,4.902,0.05
2023-08-10,GASOLINA,5.391818181818182,0.2916995204664116,4.89,5.99,88,-20.535321020408162,-45.5191381632653,4.8924,-0.2
2023-08-11,GASOLINA,4.965,0.1666333299993335,4.82,5.19,4,-19.86291,-45.387848135593224,4.9048,0.25
2023-08-14,GASOLINA,5.329722222222222,0.24710334307747078,4.95,5.89,144,-19.826830168067225,-44.05753462184874,4.9615,1.16
2023-08-15,GASOLINA,5.358686131386861,0.3005651967990233,4.94,6.29,137,-19.9326626446281,-44.935441074380165,4.9845,0.46
2023-08-16,GASOLINA,5.712522522522523,0.22661729240152265,5.19,6.28,111,-20.01019984126984,-44.06744603174603,4.9879,0.07
2023-08-17,GASOLINA,5.82,0.24827828189988355,5.22,6.39,96,-18.740166923076924,-45.29077730769231,4.9758,-0.24
2023-08-18,GASOLINA,6.1933333333333325,0.09237604307034028,6.14,6.3,3,-19.750059999999998,-43.589765,4.9694,-0.13
2023-08-21,GASOLINA,5.707647058823529,0.20181511873757527,4.87,6.27,170,-19.7743924822695,-44.21741574468086,4.9793,0.2
2023-08-22,GASOLINA,5.765170068027211,0.23035218343442937,5.35,6.49,147,-19.61211536,-45.32647872,4.9386,-0.82
2023-08-23,GASOLINA,5.774144144144144,0.2846927162221448,5.28,6.3,111,-19.99664707317073,-44.70294524390244,4.8572,-1.65
2023-08-24,GASOLINA,5.711111111111111,0.20827265783102683,5.29,6.39,81,-20.591888,-44.99822575,4.8802,0.47
2023-08-25,GASOLINA,5.565,0.1767766952966369,5.44,5.69,2,-19.95831,-44.00111,4.8711,-0.19
2023-08-28,GASOLINA,5.683020134228188,0.20486219725011268,5.29,6.29,149,-19.61626958677686,-44.3540720661157,4.8731,0.04
2023-08-29,GASOLINA,5.708783783783784,0.2688066482753247,5.08,6.38,148,-19.83781899224806,-44.4842792248062,4.8523,-0.43
2023-08-30,GASOLINA,5.703191489361703,0.2623148103171767,5.34,6.3,94,-19.802952835820896,-45.94414388059701,4.889,0.76
2023-08-31,GASOLINA,5.716578947368421,0.24090474358565042,5.25,6.39,114,-19.835726515151517,-44.62598863636364,4.9544,1.34
2023-09-01,GASOLINA,5.716578947368421,0.24090474358565042,5.25,6.39,114,-19.835726515151517,-44.62598863636364,4.9544,1.34
2023-09-04,GASOLINA,5.739440993788819,0.2669743631119032,5.34,6.3,161,-19.802604809160307,-44.23778183206107,4.9376,-0.18
2023-09-05,GASOLINA,5.6654838709677415,0.22723691381002642,5.35,6.7,155,-19.68049007936508,-44.379154285714286,4.9671,0.6
2023-09-06,GASOLINA,5.680266666666666,0.2613104473383015,5.09,6.39,150,-19.699984421052633,-46.02884757894737,4.9784,0.23
2023-09-07,GASOLINA,5.83,0.3481008381897219,5.17,6.29,32,-20.842496875000002,-43.978279375,4.9767,-0.03
2023-09-08,GASOLINA,5.788947368421053,0.21898489894262643,5.49,6.14,19,-21.495822727272728,-45.711952727272724,4.9882,0.23
2023-09-11,GASOLINA,5.721949685534591,0.23501273325972022,5.34,6.29,159,-19.91859796875,-44.267593046875,4.9307,-1.15
2023-09-12,GASOLINA,5.686292134831461,0.28517367895622486,5.16,6.49,178,-19.782305177304963,-45.10415780141844,4.947,0.33
2023-09-13,GASOLINA,5.6624691358024695,0.22118166099497014,5.19,6.3,81,-19.177970877192983,-44.66926543859649,4.9153,-0.64
2023-09-14,GASOLINA,5.712527472527473,0.2267822911300783,5.27,6.19,91,-20.472424,-45.02930355555555,4.8668,-0.99
2023-09-15,GASOLINA,5.73,0.07999999999999972,5.69,5.85,4,-20.6330775,-45.27796,4.8663,-0.01
2023-09-18,GASOLINA,5.663669064748201,0.21963455776268848,5.29,6.19,139,-19.96667025210084,-44.26097092436975,4.8556,-0.22
2023-09-19,GASOLINA,5.739217877094972,0.2722347229831548,5.19,6.39,179,-19.599255,-44.4700868382353,4.8673,0.24
2023-09-20,GASOLINA,5.621428571428572,0.22285307281590747,5.19,6.38,91,-19.711128153846154,-45.09131123076923,4.8801,0.26
2023-09-21,GASOLINA,5.676770833333333,0.23838710134510072,5.29,6.19,96,-20.058169344262296,-45.248707868852456,4.9351,1.13
2023-09-22,GASOLINA,5.7700000000000005,0.24172987679087846,5.35,6.06,7,-19.264754,-46.92893,4.9351,0.0
2023-09-25,GASOLINA,5.667482014388489,0.22102886402491562,5.09,6.15,139,-19.953922767857144,-44.14972982142857,4.9678,0.66
2023-09-26,GASOLINA,5.663630573248408,0.24680302762304196,5.22,6.38,157,-19.723305820895522,-44.70589679104478,4.9898,0.44
2023-09-27,GASOLINA,5.654942528735632,0.2565462629444062,5.19,6.25,87,-19.220315471698115,-44.84082075471699,5.0425,1.06
2023-09-28,GASOLINA,5.703798449612403,0.27773974384318423,5.19,6.39,129,-19.975688271604938,-45.23386197530864,5.0331,-0.19
2023-09-29,GASOLINA,6.14,0.0,6.14,6.14,1,-19.64073,-43.23379,5.032,-0.02
2023-10-02,GASOLINA,5.733735632183908,0.2777206131244537,5.19,6.38,174,-19.987031338028167,-44.38283626760563,5.061,0.58
2023-10-03,GASOLINA,5.598561151079137,0.23560148479847293,5.25,6.49,139,-19.932011157024792,-44.954791404958684,5.1669,2.09
2023-10-04,GASOLINA,5.673577981651376,0.26358470047694005,5.19,6.28,109,-19.84888689189189,-44.57465635135135,5.1562,-0.21
2023-10-05,GASOLINA,5.672530120481928,0.22847769477242613,5.27,6.39,83,-19.36670693877551,-45.2107706122449,5.1658,0.19
2023-10-06,GASOLINA,5.86,0.16046806535881208,5.59,5.99,5,-20.4386625,-45.086645000000004,5.1457,-0.39
2023-10-09,GASOLINA,5.6282000000000005,0.20641415980772138,5.18,6.19,150,-19.754708303571427,-44.111059732142856,5.1355,-0.2
2023-10-10,GASOLINA,5.667772020725389,0.29211461407254113,5.24,6.38,193,-19.775966233766233,-44.80490272727273,5.0516,-1.63
2023-10-11,GASOLINA,5.7339393939393934,0.2978693665933626,5.19,6.39,99,-20.155712241379312,-44.220320689655175,5.0483,-0.07
2023-10-12,GASOLINA,5.642166666666666,0.1987255297091747,5.19,6.14,60,-20.044913414634145,-45.019992682926826,5.046,-0.05
2023-10-13,GASOLINA,5.8275,0.02499999999999984,5.79,5.84,4,-17.23561666666667,-46.88219,5.0801,0.68
2023-10-16,GASOLINA,5.637787610619469,0.23095583418725926,5.25,6.19,113,-20.179990113636364,-44.20275431818182,5.0377,-0.83
2023-10-17,GASOLINA,5.6476732673267325,0.2589339649163112,5.24,6.49,202,-19.55892323529412,-44.77998470588235,5.0414,0.07
2023-10-18,GASOLINA,5.707345132743362,0.2985770351036345,5.17,6.25,113,-19.847224810126583,-44.84316367088608,5.0591,0.35
2023-10-19,GASOLINA,5.61934065934066,0.2489480186607557,4.99,6.15,91,-20.16808043478261,-45.33964347826087,5.0646,0.11
2023-10-20,GASOLINA,5.59,0.0,5.59,5.59,1,-22.22857,-45.93457,5.0312,-0.66
2023-10-23,GASOLINA,5.623221476510067,0.23970496633777622,5.18,6.25,149,-19.97882688,-44.509442799999995,5.0112,-0.4
2023-10-24,GASOLINA,5.602910447761194,0.2722278585260751,5.15,6.38,134,-19.498502260869568,-44.33706191304348,4.9908,-0.41
2023-10-25,GASOLINA,5.5867826086956525,0.2683920535927462,5.09,6.19,115,-19.725234886363637,-45.252274431818186,4.9947,0.08
2023-10-26,GASOLINA,5.651354166666667,0.2805394044624395,5.17,6.39,96,-19.785832857142857,-44.556598367346936,4.9861,-0.17
2023-10-27,GASOLINA,5.470909090909091,0.20535114051081116,5.19,5.83,11,-20.998917999999996,-45.92106,5.0152,0.58
2023-10-30,GASOLINA,5.598833333333333,0.2517142900172391,5.17,6.19,180,-19.926587021276593,-44.42978992907801,5.0472,0.64
2023-10-31,GASOLINA,5.619182879377432,0.2923940005895115,5.09,6.39,257,-19.640783829787235,-44.89012744680851,5.035,-0.24
2023-11-01,GASOLINA,5.422631578947368,0.15855965884654838,5.24,5.89,57,-19.808082272727273,-44.3698225,4.9534,-1.62
2023-11-02,GASOLINA,5.664375,0.11592921690985991,5.5,5.99,16,-19.988675714285712,-44.60283857142857,4.9534,0.0
2023-11-03,GASOLINA,5.703333333333333,0.21164885564358285,5.39,5.99,15,-21.988522727272727,-45.62700181818182,4.9012,-1.05
2023-11-06,GASOLINA,5.593529411764706,0.21956655388570492,5.16,6.19,119,-19.98662842696629,-44.31384415730337,4.8853,-0.32
2023-11-07,GASOLINA,5.620402684563759,0.31834427903253515,5.18,6.15,149,-19.65357294642857,-44.343904910714286,4.8724,-0.26
2023-11-08,GASOLINA,5.534344827586207,0.2664343096887305,5.14,6.38,145,-19.858762352941177,-44.92782142857143,4.9103,0.78
2023-11-09,GASOLINA,5.602676056338028,0.2593671294653247,5.19,6.39,71,-20.028478684210526,-43.783434210526316,4.9342,0.49
2023-11-10,GASOLINA,5.723000000000001,0.19641509333268894,5.39,6.04,10,-19.861151666666668,-45.324711666666666,4.9013,-0.67
2023-11-13,GASOLINA,5.591258278145695,0.265247820313411,5.09,6.39,151,-19.760658,-44.066009666666666,4.9075,0.13
2023-11-14,GASOLINA,5.568465909090909,0.29594676930106945,5.09,6.38,176,-19.692367919463088,-45.15584093959732,4.8654,-0.86
2023-11-15,GASOLINA,5.628510638297873,0.22214349772167208,5.29,6.13,47,-19.651306875,-43.511241875,4.862,-0.07
2023-11-16,GASOLINA,5.540882352941176,0.27508091677651314,5.19,6.15,102,-20.131240350877196,-44.28594701754386,4.8632,0.02
2023-11-17,GASOLINA,5.609999999999999,0.43392500399367273,5.05,6.09,12,-20.736599090909092,-44.691604545454545,4.9059,0.88
2023-11-20,GASOLINA,5.598148148148148,0.24780283804882566,5.09,6.38,135,-20.02273145631068,-44.470273009708734,4.8543,-1.05
2023-11-21,GASOLINA,5.536853146853146,0.2865049702895064,5.08,6.19,143,-19.768962844827584,-44.70641422413793,4.9006,0.95
2023-11-22,GASOLINA,5.535763888888889,0.2621097294936994,5.19,6.15,144,-19.55120019047619,-44.7718,4.9068,0.13
2023-11-23,GASOLINA,5.59240506329114,0.2853392725981737,4.99,6.39,79,-19.647746041666668,-44.80968375,4.9039,-0.06
2023-11-24,GASOLINA,5.915384615384616,0.2379991381152245,5.47,6.15,13,-21.160397142857143,-44.40311857142857,4.902,-0.04
2023-11-27,GASOLINA,5.522012987012987,0.2445253635617509,5.05,6.19,154,-19.830020483870967,-44.5160260483871,4.8964,-0.11
2023-11-28,GASOLINA,5.569060402684563,0.3087952664746241,4.97,6.38,149,-19.680442459016394,-45.00499270491804,4.8705,-0.53
2023-11-29,GASOLINA,5.523136094674556,0.2469629559389145,5.15,6.39,169,-20.006911452991453,-44.800917350427355,4.9029,0.67
2023-11-30,GASOLINA,5.627936507936508,0.2882939736771765,5.19,6.09,63,-20.206029743589745,-43.76308794871795,4.9205,0.36
2023-12-01,GASOLINA,5.627936507936508,0.2882939736771765,5.19,6.09,63,-20.206029743589745,-43.76308794871795,4.9205,0.36
2023-12-04,GASOLINA,5.524567901234568,0.26155554441495094,4.99,6.19,162,-19.974445338345866,-44.59511165413534,4.9432,1.29
2023-12-05,GASOLINA,5.547173913043478,0.2879197706844734,4.97,6.38,138,-19.523430347826086,-44.99293060869565,4.9306,-0.25
2023-12-06,GASOLINA,5.447593984962406,0.23609240094023987,5.13,6.29,133,-20.062347314814815,-44.94653342592593,4.9022,-0.58
2023-12-07,GASOLINA,5.588674698795181,0.27270000976833886,5.18,6.15,83,-20.052163783783783,-43.92038324324324,4.9115,0.19
2023-12-08,GASOLINA,5.79,0.0,5.79,5.79,1,-19.67733,-43.2613,4.9317,0.41
2023-12-11,GASOLINA,5.60595744680851,0.3115559539825974,5.09,6.19,141,-20.018327247706424,-44.07185899082569,4.9386,0.14
2023-12-12,GASOLINA,5.498387096774193,0.26462548192835045,4.97,6.14,124,-19.9158774,-45.1613538,4.9631,0.5
2023-12-13,GASOLINA,5.467657142857143,0.2635755407496019,5.12,6.38,175,-19.816952746478872,-45.05541598591549,4.9197,-0.87
2023-12-14,GASOLINA,5.55046875,0.22502507576317385,4.99,6.09,64,-19.567649117647058,-44.301856176470594,4.9155,-0.09
2023-12-15,GASOLINA,5.59,0.2035681703999918,5.35,5.79,6,-19.86291,-45.387848135593224,4.9371,0.44
2023-12-18,GASOLINA,5.466805555555556,0.2465784114149354,4.99,6.19,144,-19.788060431034484,-45.26425120689655,4.8967,-0.82
2023-12-19,GASOLINA,5.527875,0.2593009167141626,4.94,6.13,160,-19.611324033613442,-44.665987226890756,4.8675,-0.6
2023-12-20,GASOLINA,5.461739130434783,0.2793290005968244,5.13,6.38,138,-20.006678691588785,-44.79305485981308,4.9163,1.0
2023-12-21,GASOLINA,5.571641791044776,0.2801601112293046,4.99,5.99,67,-20.26375756756757,-43.82825108108108,4.8844,-0.65
2023-12-22,GASOLINA,5.675714285714286,0.28342295501347714,5.34,5.98,7,-21.080484285714284,-43.19631285714286,4.8585,-0.53
2023-12-25,GASOLINA,5.34125,0.15499739852135302,5.09,5.84,32,-20.220145862068964,-43.87873344827586,4.8585,0.0
2023-12-26,GASOLINA,5.538413793103449,0.2856830894298906,5.05,6.14,145,-20.085805555555552,-44.695367948717944,4.814,-0.92
2023-12-27,GASOLINA,5.46300469483568,0.24772433129887989,4.99,6.13,213,-19.75061418079096,-44.77590322033898,4.8267,0.26
2023-12-28,GASOLINA,5.533488372093023,0.31798545080243007,4.99,6.13,86,-20.005283157894734,-44.35639921052631,4.8521,0.53
2023-12-29,GASOLINA,5.553333333333334,0.29946021900116837,4.99,5.99,42,-19.89247275862069,-45.98531655172414,4.8521,0.0
2024-01-01,GASOLINA,5.398148148148148,0.2094872317944468,5.09,5.76,27,-19.920434444444442,-43.47555444444444,4.8526,0.01
2024-01-02,GASOLINA,5.503636363636364,0.28205645561809817,5.05,6.19,176,-19.67139125,-44.47749597222222,4.9235,1.46
2024-01-03,GASOLINA,5.492571428571429,0.26649435165791113,4.99,6.12,140,-20.372736542056074,-44.835028037383175,4.9198,-0.08
2024-01-04,GASOLINA,5.458260869565218,0.28598018846105344,4.94,6.19,115,-19.574954925373135,-45.22504492537314,4.8968,-0.47
2024-01-05,GASOLINA,5.726551724137931,0.2887445220515506,5.09,5.99,29,-20.351667894736842,-43.81585842105263,4.8743,-0.46
2024-01-08,GASOLINA,5.4420370370370375,0.25850535246543405,4.99,6.19,162,-19.527944857142856,-44.57559735714286,4.87,-0.09
2024-01-09,GASOLINA,5.536388888888889,0.32214667013408194,4.95,6.13,144,-20.218351403508773,-44.80238157894737,4.9038,0.69
2024-01-10,GASOLINA,5.5028873239436615,0.25195288590847825,5.15,6.12,142,-20.027950404040403,-44.71118404040404,4.8909,-0.26
2024-01-11,GASOLINA,5.427428571428572,0.3235611884174359,4.95,6.15,70,-19.895576153846154,-45.56681897435897,4.87,-0.43
2024-01-12,GASOLINA,5.323333333333333,0.028867513459481058,5.29,5.34,3,-21.138735,-44.38785,4.8539,-0.33
