data,tipo_comb,preco_medio,preco_std,preco_min,preco_max,num_postos,lat_medio,lon_medio,ultimo_dolar,variacao_dolar
2023-06-02,ETANOL,4.34,0.0,4.34,4.34,1,-19.64063,-43.22051,4.9571,-1.13
2023-06-05,ETANOL,3.762905405405405,0.20567212986838176,3.25,4.29,148,-20.098968512396695,-44.73181289256198,4.9289,-0.57
2023-06-06,ETANOL,3.7599315068493153,0.18550767834407922,3.39,4.29,146,-19.31149939130435,-44.62247886956522,4.9125,-0.33
2023-06-07,ETANOL,3.796638655462185,0.19805100058337288,3.39,4.28,119,-19.64371632352941,-44.54873955882353,4.9235,0.22
2023-06-08,ETANOL,3.7149122807017543,0.134179022298803,3.45,4.14,57,-20.216788727272725,-45.296668181818184,4.9235,0.0
2023-06-09,ETANOL,3.8670833333333334,0.3139576150660644,3.28,4.34,24,-20.62541588235294,-45.474114117647055,4.8791,-0.9
2023-06-12,ETANOL,3.7715976331360945,0.21455752696029334,3.39,4.34,169,-19.67479847826087,-44.14358231884058,4.8613,-0.36
2023-06-13,ETANOL,3.703333333333333,0.20995575906611216,3.37,4.34,123,-19.616162765957448,-45.09612425531915,4.8622,0.02
2023-06-14,ETANOL,3.746132075471698,0.1779704135642294,3.39,4.34,106,-19.80978,-44.68402058823529,4.8146,-0.98
2023-06-15,ETANOL,3.7681176470588236,0.237955048364217,3.28,4.34,85,-19.90219590909091,-45.414330757575755,4.8102,-0.09
2023-06-16,ETANOL,3.91,0.028284271247461926,3.89,3.93,2,-19.55003,-42.64698,4.8199,0.2
2023-06-19,ETANOL,3.680277777777778,0.16341180741739206,3.39,4.29,144,-19.764881111111112,-44.223458034188035,4.7772,-0.89
2023-06-20,ETANOL,3.7181875,0.22836270354650576,3.37,4.29,160,-19.850305476190474,-44.95869301587302,4.7902,0.27
2023-06-21,ETANOL,3.7004950495049505,0.22148758988992476,3.28,4.29,101,-19.51030625,-45.0880575,4.763,-0.57
2023-06-22,ETANOL,3.7990000000000004,0.21302284895572865,3.37,4.2,80,-20.236231568627453,-45.34986450980392,4.7689,0.12
2023-06-23,ETANOL,3.7990000000000004,0.21302284895572865,3.37,4.2,80,-20.236231568627453,-45.34986450980392,4.7689,0.12
2023-06-26,ETANOL,3.6606944444444443,0.20442193024068037,3.25,4.29,144,-20.017012260869567,-44.741894608695645,4.7675,-0.39
2023-06-27,ETANOL,3.6766242038216563,0.19723913034341048,3.29,4.19,157,-19.61746511811024,-44.570201102362205,4.8103,0.9
2023-06-28,ETANOL,3.7248979591836737,0.19152801145276346,3.39,4.29,98,-19.926660625,-44.1341165625,4.8506,0.84
2023-06-29,ETANOL,3.8143749999999996,0.24986403960611928,3.28,4.49,112,-19.71726013157895,-45.499515131578946,4.8553,0.1
2023-06-30,ETANOL,3.84,0.23804761428476173,3.69,4.19,4,-19.871368803418804,-45.41716034188034,4.786,-1.43
2023-07-03,ETANOL,3.9095918367346942,0.18067179640191897,3.55,4.39,147,-19.970152809917355,-44.275291487603305,4.8077,0.45
2023-07-04,ETANOL,3.8989041095890413,0.19123238539633944,3.45,4.49,146,-19.689636126126125,-44.88340720720721,4.8408,0.69
2023-07-05,ETANOL,3.8882051282051284,0.25282751168164036,3.39,4.89,117,-19.711951818181817,-45.08697295454545,4.8478,0.14
2023-07-06,ETANOL,3.9231645569620253,0.19447196293736393,3.49,4.49,79,-19.932054255319148,-45.167719361702126,4.9193,1.47
2023-07-07,ETANOL,3.7733333333333334,0.028867513459481187,3.74,3.79,3,-21.214563333333334,-43.77088333333333,4.872,-0.96
2023-07-10,ETANOL,3.905497076023392,0.19974149099947705,3.38,4.49,171,-19.928940303030302,-43.94087416666667,4.8978,0.53
2023-07-11,ETANOL,3.821875,0.20791773862765053,3.39,4.39,112,-19.86662587628866,-45.01437278350515,4.8538,-0.9
2023-07-12,ETANOL,3.788190476190476,0.19630618231761637,3.39,4.39,105,-19.255106333333334,-44.94774683333333,4.8184,-0.73
2023-07-13,ETANOL,3.9265934065934065,0.2642987357779484,3.35,4.49,91,-19.969404,-45.250144500000005,4.7971,-0.44
2023-07-14,ETANOL,3.79,0.20000000000000018,3.59,3.99,5,-19.871368803418804,-45.41716034188034,4.7894,-0.16
2023-07-17,ETANOL,3.7615730337078657,0.24883638295755714,3.34,4.49,178,-20.014645454545455,-44.71647493506493,4.8066,0.36
2023-07-18,ETANOL,3.7749681528662418,0.221294629581973,3.31,4.39,157,-19.748065317460316,-44.459493412698414,4.8105,0.08
2023-07-19,ETANOL,3.796923076923077,0.25312136881430486,3.27,4.29,91,-19.918489183673472,-45.13496102040816,4.7909,-0.41
2023-07-20,ETANOL,3.7323863636363637,0.2559094412302188,3.27,4.24,88,-19.64466775862069,-45.58160465517241,4.798,0.15
2023-07-21,ETANOL,3.7323863636363637,0.2559094412302188,3.27,4.24,88,-19.64466775862069,-45.58160465517241,4.798,0.15
2023-07-24,ETANOL,3.753100775193799,0.2536662375593555,3.25,4.69,129,-19.896616857142856,-44.188019714285716,4.7271,-1.1
2023-07-25,ETANOL,3.687485380116959,0.23750441127111077,3.19,4.39,171,-19.680266875,-44.71375895833333,4.7498,0.48
2023-07-26,ETANOL,3.7518918918918915,0.2619767981173959,3.25,4.49,111,-19.973798607594937,-45.05047430379747,4.7364,-0.28
2023-07-27,ETANOL,3.666868686868687,0.28047207458448964,3.09,4.19,99,-19.94228563636364,-45.80640654545454,4.7424,0.13
2023-07-28,ETANOL,3.666868686868687,0.28047207458448964,3.09,4.19,99,-19.94228563636364,-45.80640654545454,4.7424,0.13
2023-07-31,ETANOL,3.656631944444444,0.2947604767053494,3.08,4.49,288,-19.605947281553398,-45.033754320388354,4.7241,-0.2
2023-08-01,ETANOL,3.634255319148936,0.24709707883593418,3.24,4.19,94,-20.14180117647059,-43.90760294117647,4.7911,1.42
2023-08-02,ETANOL,3.6417543859649126,0.1777651219910454,3.28,4.17,57,-19.698538666666668,-44.64506177777778,4.812,0.44
2023-08-03,ETANOL,3.6625757575757576,0.2612944734677753,3.19,4.19,66,-20.376445833333335,-45.59133638888889,4.917,2.18
2023-08-04,ETANOL,3.785,0.08225975119502042,3.69,3.89,4,-21.4183375,-44.82338,4.8733,-0.89
2023-08-07,ETANOL,3.6259119496855345,0.26691442196661014,3.09,4.49,159,-19.940330703125,-44.49049578125,4.8999,0.55
2023-08-08,ETANOL,3.569465648854962,0.2654265448933072,3.09,4.69,131,-19.657238898305085,-44.77576483050847,4.8996,-0.01
2023-08-09,ETANOL,3.6025641025641026,0.27413548703513274,2.98,4.29,117,-19.30610036585366,-44.63866012195122,4.902,0.05
2023-08-10,ETANOL,3.657640449438202,0.3080253179968628,3.05,4.14,89,-20.539005000000003,-45.541018199999996,4.8924,-0.2
2023-08-11,ETANOL,3.475,0.22649503305812227,3.31,3.79,4,-19.871368803418804,-45.41716034188034,4.9048,0.25
2023-08-14,ETANOL,3.6434057971014493,0.2424765663350228,3.09,4.49,138,-19.81492761061947,-44.09401486725663,4.9615,1.16
2023-08-15,ETANOL,3.612352941176471,0.302229334787509,3.11,5.59,136,-19.885739,-44.96684416666667,4.9845,0.46
2023-08-16,ETANOL,3.691415094339623,0.2537581851525105,3.25,4.29,106,-20.014083333333335,-44.032161333333335,4.9879,0.07
2023-08-17,ETANOL,3.705208333333333,0.25063279563060786,3.3,4.23,96,-18.740166923076924,-45.29077730769231,4.9758,-0.24
2023-08-18,ETANOL,4.17,0.05196152422706662,4.14,4.23,3,-19.750059999999998,-43.589765,4.9694,-0.13
2023-08-21,ETANOL,3.6470731707317072,0.21050618401582213,3.17,4.29,164,-19.742125777777776,-44.20426288888889,4.9793,0.2
2023-08-22,ETANOL,3.6840689655172416,0.23772795070008357,3.34,4.69,145,-19.584084146341464,-45.44837878048781,4.9386,-0.82
2023-08-23,ETANOL,3.719056603773585,0.30438236699409393,3.18,4.29,106,-19.966349375,-44.713397625,4.8572,-1.65
2023-08-24,ETANOL,3.645125,0.20538937242174304,3.25,4.14,80,-20.591888,-44.99822575,4.8802,0.47
2023-08-25,ETANOL,3.58,0.2969848480983499,3.37,3.79,2,-19.95831,-44.00111,4.8711,-0.19
2023-08-28,ETANOL,3.6506756756756755,0.21758308183206795,3.25,4.69,148,-19.620027107438016,-44.4130852892562,4.8731,0.04
2023-08-29,ETANOL,3.674964539007092,0.2743345822517646,3.05,4.29,141,-19.779946260162603,-44.48396804878049,4.8523,-0.43
2023-08-30,ETANOL,3.6187096774193552,0.2617882724249553,3.19,4.29,93,-19.76216194029851,-45.93857373134328,4.889,0.76
2023-08-31,ETANOL,3.6497297297297298,0.2418882516575087,3.28,4.39,111,-19.842147142857144,-44.683746825396824,4.9544,1.34
2023-09-01,ETANOL,3.6497297297297298,0.2418882516575087,3.28,4.39,111,-19.842147142857144,-44.683746825396824,4.9544,1.34
2023-09-04,ETANOL,3.722866242038217,0.2815457583509341,3.15,4.29,157,-19.800518267716537,-44.21527047244095,4.9376,-0.18
2023-09-05,ETANOL,3.6332432432432435,0.2135836633419153,3.27,4.37,148,-19.64064393442623,-44.442198196721314,4.9671,0.6
2023-09-06,ETANOL,3.612684563758389,0.28743890272656736,3.19,5.37,149,-19.699740315789473,-46.02901421052631,4.9784,0.23
2023-09-07,ETANOL,3.740322580645161,0.21111582714973876,3.37,3.99,31,-20.842496875000002,-43.978279375,4.9767,-0.03
2023-09-08,ETANOL,3.6989473684210528,0.23834836169033727,3.49,4.29,19,-21.495822727272728,-45.711952727272724,4.9882,0.23
2023-09-11,ETANOL,3.6928662420382166,0.24864775557622648,3.15,4.29,157,-19.88817440944882,-44.345863070866145,4.9307,-1.15
2023-09-12,ETANOL,3.6324277456647396,0.27162067799428397,3.19,4.69,173,-19.775981313868613,-45.151231532846715,4.947,0.33
2023-09-13,ETANOL,3.5983950617283953,0.2334601507223632,3.24,4.27,81,-19.092913508771932,-44.64157035087719,4.9153,-0.64
2023-09-14,ETANOL,3.7071590909090912,0.2004073372807135,3.29,4.09,88,-20.472424,-45.02930355555555,4.8668,-0.99
2023-09-15,ETANOL,3.5875,0.13671747023210531,3.49,3.78,4,-20.6330775,-45.27796,4.8663,-0.01
2023-09-18,ETANOL,3.6654744525547445,0.25031148478657217,3.25,4.29,137,-19.949044188034186,-44.25458444444445,4.8556,-0.22
2023-09-19,ETANOL,3.6630337078651682,0.25775828248708865,3.19,4.29,178,-19.54529558823529,-44.540758455882354,4.8673,0.24
2023-09-20,ETANOL,3.609230769230769,0.21811939018819107,3.24,4.47,91,-19.709565,-45.12139421875,4.8801,0.26
2023-09-21,ETANOL,3.6478125,0.26001296779401734,3.19,4.39,96,-20.06071885245902,-45.23711508196721,4.9351,1.13
2023-09-22,ETANOL,3.525714285714286,0.17008401285415228,3.19,3.74,7,-19.264754,-46.92893,4.9351,0.0
2023-09-25,ETANOL,3.6544444444444446,0.24696264345783475,3.01,4.29,135,-19.96862462962963,-44.168809259259255,4.9678,0.66
2023-09-26,ETANOL,3.6578571428571425,0.254868835382633,3.19,4.69,154,-19.688309925373133,-44.75654843283582,4.9898,0.44
2023-09-27,ETANOL,3.586206896551724,0.26857176676890837,3.17,4.29,87,-19.184355454545457,-44.92004218181818,5.0425,1.06
2023-09-28,ETANOL,3.641,0.24965045330863975,3.19,4.39,130,-19.99515168674699,-45.22032734939759,5.0331,-0.19
2023-09-29,ETANOL,4.29,0.0,4.29,4.29,1,-19.64073,-43.23379,5.032,-0.02
2023-10-02,ETANOL,3.6911176470588236,0.2870713954354755,3.12,4.29,170,-19.97442847826087,-44.41512775362319,5.061,0.58
2023-10-03,ETANOL,3.581376811594203,0.2472540938056,3.17,4.69,138,-19.89918050420168,-45.018327983193274,5.1669,2.09
2023-10-04,ETANOL,3.6301869158878506,0.23458104488565099,3.19,4.13,107,-19.855920694444443,-44.62833444444445,5.1562,-0.21
2023-10-05,ETANOL,3.6256962025316457,0.2260286091734442,3.17,4.09,79,-19.3135288,-45.1837184,5.1658,0.19
2023-10-06,ETANOL,3.6100000000000003,0.07582875444051546,3.54,3.69,5,-20.4386625,-45.086645000000004,5.1457,-0.39
2023-10-09,ETANOL,3.593673469387755,0.23572703517675556,3.12,4.29,147,-19.709907090909088,-44.128730454545455,5.1355,-0.2
2023-10-10,ETANOL,3.6412698412698417,0.28276837410524475,3.09,4.39,189,-19.748371533333334,-44.819516066666665,5.0516,-1.63
2023-10-11,ETANOL,3.7064583333333334,0.28720056870881483,3.24,4.29,96,-20.198851403508773,-44.272092982456144,5.0483,-0.07
2023-10-12,ETANOL,3.6038983050847455,0.17907826211630207,3.25,3.99,59,-20.1202045,-45.226307,5.046,-0.05
2023-10-13,ETANOL,3.5275,0.024999999999999935,3.49,3.54,4,-17.23561666666667,-46.88219,5.0801,0.68
2023-10-16,ETANOL,3.635504587155963,0.24660467028158467,3.15,4.29,109,-20.168193176470588,-44.21617647058824,5.0377,-0.83
2023-10-17,ETANOL,3.615829145728643,0.2564071709762706,3.09,4.69,199,-19.553649520958082,-44.83023784431138,5.0414,0.07
2023-10-18,ETANOL,3.6498165137614675,0.3051714201079397,3.17,4.39,109,-19.83339506493507,-44.896548181818176,5.0591,0.35
2023-10-19,ETANOL,3.589438202247191,0.23923818271642716,3.09,4.29,89,-20.171461304347826,-45.324270434782605,5.0646,0.11
2023-10-20,ETANOL,3.69,0.0,3.69,3.69,1,-22.22857,-45.93457,5.0312,-0.66
2023-10-23,ETANOL,3.624594594594595,0.2697224029710183,3.09,4.69,148,-19.9570812,-44.595227359999996,5.0112,-0.4
2023-10-24,ETANOL,3.5700000000000003,0.2802075642622223,3.08,4.25,130,-19.463809009009008,-44.4066072972973,4.9908,-0.41
2023-10-25,ETANOL,3.5628318584070797,0.29601963323687525,3.18,4.39,113,-19.703586744186047,-45.315663953488375,4.9947,0.08
2023-10-26,ETANOL,3.659569892473119,0.21814890197181877,3.17,3.99,93,-19.8034016,-44.528283,4.9861,-0.17
2023-10-27,ETANOL,3.5745454545454547,0.18511421535709435,3.29,3.95,11,-20.998917999999996,-45.92106,5.0152,0.58
2023-10-30,ETANOL,3.6030898876404494,0.2516678889684586,3.09,4.29,178,-19.878486449275364,-44.52131847826087,5.0472,0.64
2023-10-31,ETANOL,3.5997619047619045,0.2931406099270269,3.12,4.39,252,-19.636717311827958,-44.92600080645162,5.035,-0.24
2023-11-01,ETANOL,3.5058181818181815,0.19858472311809958,3.24,3.95,55,-19.77701604651163,-44.40357069767442,4.9534,-1.62
2023-11-02,ETANOL,3.63875,0.15379098369757138,3.43,3.99,16,-19.988675714285712,-44.60283857142857,4.9534,0.0
2023-11-03,ETANOL,3.702,0.19165445095647685,3.39,3.99,15,-21.988522727272727,-45.62700181818182,4.9012,-1.05
2023-11-06,ETANOL,3.622457627118644,0.23331844802585394,3.09,4.29,118,-19.921255730337077,-44.360453370786516,4.8853,-0.32
2023-11-07,ETANOL,3.6234931506849315,0.305721515075975,3.12,4.19,146,-19.57832862385321,-44.3508676146789,4.8724,-0.26
2023-11-08,ETANOL,3.542589928057554,0.2545537104267461,3.09,4.19,139,-19.841893826086956,-45.02851043478261,4.9103,0.78
2023-11-09,ETANOL,3.6294202898550725,0.26055869869305975,3.25,4.39,69,-19.89969527777778,-43.84429333333333,4.9342,0.49
2023-11-10,ETANOL,3.588,0.2608021813133045,3.37,4.14,10,-19.861151666666668,-45.324711666666666,4.9013,-0.67
2023-11-13,ETANOL,3.631095890410959,0.2672932608453488,3.09,4.69,146,-19.683499396551724,-44.10155370689655,4.9075,0.13
2023-11-14,ETANOL,3.568850574712644,0.2745355522524084,3.07,4.15,174,-19.691699932432435,-45.2405102027027,4.8654,-0.86
2023-11-15,ETANOL,3.627659574468085,0.23269884218950623,3.34,4.13,47,-19.651306875,-43.511241875,4.862,-0.07
2023-11-16,ETANOL,3.561546391752578,0.2714019935376671,3.12,4.13,97,-20.136411071428572,-44.28010535714286,4.8632,0.02
2023-11-17,ETANOL,3.652727272727273,0.3998522454380096,3.23,4.19,11,-20.846757,-44.840342,4.9059,0.88
2023-11-20,ETANOL,3.6420930232558137,0.2656409536932696,3.09,4.69,129,-19.96595,-44.528973030303035,4.8543,-1.05
2023-11-21,ETANOL,3.533093525179856,0.2654497111708193,3.07,4.15,139,-19.718789821428572,-44.719189375,4.9006,0.95
2023-11-22,ETANOL,3.557122302158273,0.24782311540289173,3.22,4.19,139,-19.535588725490197,-44.84222078431373,4.9068,0.13
2023-11-23,ETANOL,3.5848684210526316,0.29424929757402485,3.17,4.39,76,-19.643945111111112,-44.70653,4.9039,-0.06
2023-11-24,ETANOL,3.9238461538461538,0.23001950864866733,3.49,4.19,13,-21.160397142857143,-44.40311857142857,4.902,-0.04
2023-11-27,ETANOL,3.5631788079470197,0.25395109991473347,3.05,4.29,151,-19.819610247933884,-44.54668115702479,4.8964,-0.11
2023-11-28,ETANOL,3.5676666666666663,0.29835211094092895,3.07,4.19,150,-19.617505080645163,-45.02151629032258,4.8705,-0.53
2023-11-29,ETANOL,3.5478395061728394,0.24758640912288235,3.12,4.39,162,-19.989951875,-44.860567232142856,4.9029,0.67
2023-11-30,ETANOL,3.6328813559322035,0.2524435809105816,3.25,4.09,59,-20.206603333333334,-43.77801777777778,4.9205,0.36
2023-12-01,ETANOL,3.6328813559322035,0.2524435809105816,3.25,4.09,59,-20.206603333333334,-43.77801777777778,4.9205,0.36
2023-12-04,ETANOL,3.548025477707006,0.284022027609195,2.99,4.69,157,-19.958569765625,-44.666812734375,4.9432,1.29
2023-12-05,ETANOL,3.563823529411765,0.26535527219051597,3.07,4.13,136,-19.468814601769914,-44.98128008849557,4.9306,-0.25
2023-12-06,ETANOL,3.4805223880597014,0.2250791578857424,2.98,4.12,134,-20.008200545454546,-44.932942272727274,4.9022,-0.58
2023-12-07,ETANOL,3.6341463414634148,0.30513688982104364,3.18,4.84,82,-20.047813611111113,-43.88227666666667,4.9115,0.19
2023-12-08,ETANOL,3.99,0.0,3.99,3.99,1,-19.67733,-43.2613,4.9317,0.41
2023-12-11,ETANOL,3.6424242424242426,0.305149497117437,3.05,4.29,132,-19.976578217821782,-44.09243405940594,4.9386,0.14
2023-12-12,ETANOL,3.5285483870967744,0.26993734156533644,2.98,4.39,124,-19.8985603,-45.1945873,4.9631,0.5
2023-12-13,ETANOL,3.4865497076023395,0.2331733049936864,3.13,4.13,171,-19.7992375,-45.05242214285715,4.9197,-0.87
2023-12-14,ETANOL,3.507727272727273,0.23600388167958639,3.09,4.19,66,-19.53460382352941,-44.33042794117647,4.9155,-0.09
2023-12-15,ETANOL,3.55,0.23248655875125332,3.34,3.88,5,-19.871368803418804,-45.41716034188034,4.9371,0.44
2023-12-18,ETANOL,3.446099290780142,0.2585033104226973,2.99,4.13,141,-19.789801592920355,-45.26708194690266,4.8967,-0.82
2023-12-19,ETANOL,3.529113924050633,0.2718077714960524,2.94,4.39,158,-19.567480677966103,-44.75500050847458,4.8675,-0.6
2023-12-20,ETANOL,3.491857142857143,0.25847250724007814,3.13,4.1,140,-19.993766972477065,-44.830789082568806,4.9163,1.0
2023-12-21,ETANOL,3.5906451612903227,0.2398009486557614,3.13,3.99,62,-20.28343285714286,-43.80360828571428,4.8844,-0.65
2023-12-22,ETANOL,3.7857142857142856,0.188490242263549,3.54,3.98,7,-21.080484285714284,-43.19631285714286,4.8585,-0.53
2023-12-25,ETANOL,3.401935483870968,0.1692615206288522,3.19,3.79,31,-20.232548214285714,-43.87653035714286,4.8585,0.0
2023-12-26,ETANOL,3.501086956521739,0.2986067031837866,2.98,4.13,138,-20.02524117117117,-44.82449369369369,4.814,-0.92
2023-12-27,ETANOL,3.482688679245283,0.2672766592365576,2.95,4.39,212,-19.748050738636366,-44.784209204545455,4.8267,0.26
2023-12-28,ETANOL,3.520120481927711,0.3001036161545428,2.99,4.09,83,-19.896751891891892,-44.41218162162162,4.8521,0.53
2023-12-29,ETANOL,3.4453658536585365,0.3302355035499333,2.89,3.89,41,-19.898656785714284,-45.91482607142857,4.8521,0.0
2024-01-01,ETANOL,3.48037037037037,0.24525467895609565,3.19,3.99,27,-19.916179629629628,-43.40860814814815,4.8526,0.01
2024-01-02,ETANOL,3.485606936416185,0.27253612169036423,2.98,4.13,173,-19.664471631205675,-44.546182907801416,4.9235,1.46
2024-01-03,ETANOL,3.4704444444444444,0.27447335369858256,2.89,4.12,135,-20.362028058252424,-44.829992524271844,4.9198,-0.08
2024-01-04,ETANOL,3.452212389380531,0.2758452416575873,2.99,4.39,113,-19.570562272727273,-45.23455696969697,4.8968,-0.47
2024-01-05,ETANOL,3.652222222222222,0.32089218574436335,3.09,3.99,27,-20.308742777777777,-43.89610111111111,4.8743,-0.46
2024-01-08,ETANOL,3.417197452229299,0.2636305553934464,2.99,4.12,157,-19.49454251851852,-44.61921333333333,4.87,-0.09
2024-01-09,ETANOL,3.487021276595745,0.3466734665376278,2.89,4.13,141,-20.215921428571427,-44.860573571428574,4.9038,0.69
2024-01-10,ETANOL,3.484892086330935,0.25021835943968634,3.09,4.12,139,-19.974057731958762,-44.715193711340206,4.8909,-0.26
2024-01-11,ETANOL,3.4158823529411766,0.29980210036860283,2.98,4.09,68,-19.90182263157895,-45.62940894736842,4.87,-0.43
2024-01-12,ETANOL,3.47,0.03464101615137751,3.43,3.49,3,-21.138735,-44.38785,4.8539,-0.33
2024-01-15,ETANOL,3.389322033898305,0.2151355319727438,2.95,4.07,118,-19.755844842105265,-44.36003852631579,4.8628,0.18
2024-01-16,ETANOL,3.46488,0.34254412477716617,2.86,5.25,125,-19.971934660194172,-44.897170097087375,4.9258,1.3
2024-01-17,ETANOL,3.401629213483146,0.2577063928280837,3.04,3.99,178,-19.69924543478261,-44.841899347826086,4.9349,0.18
2024-01-18,ETANOL,3.5578461538461537,0.3179204514678767,2.98,4.09,65,-20.551829393939393,-43.692946363636366,4.9269,-0.16
2024-01-19,ETANOL,3.5578461538461537,0.3179204514678767,2.98,4.09,65,-20.551829393939393,-43.692946363636366,4.9269,-0.16
2024-01-22,ETANOL,3.4619047619047616,0.2736792700537308,2.94,4.07,126,-19.986705096153848,-44.14969048076922,4.9892,1.18
2024-01-23,ETANOL,3.464122807017544,0.29061671197738526,2.98,4.09,114,-19.509460574712644,-45.135491379310345,4.9535,-0.72
2024-01-24,ETANOL,3.3550326797385623,0.2674074463175273,2.79,3.99,153,-19.99551503937008,-44.671812992125986,4.9335,-0.4
2024-01-25,ETANOL,3.391685393258427,0.30503813455733464,2.87,3.99,89,-19.901442,-44.90156555555556,4.9165,-0.34
2024-01-26,ETANOL,3.391685393258427,0.30503813455733464,2.87,3.99,89,-19.901442,-44.90156555555556,4.9165,-0.34
2024-01-29,ETANOL,3.4358677685950414,0.26632270344292086,2.99,3.99,121,-19.78212742268041,-44.32644731958763,4.9518,0.71
2024-01-30,ETANOL,3.4336144578313252,0.26413990009085586,2.98,3.98,166,-19.91918523809524,-44.750596031746035,4.9516,0.0
2024-01-31,ETANOL,3.4226373626373623,0.24974610384623835,2.95,4.09,182,-19.797935563909775,-44.55991248120301,4.9526,0.02
2024-02-01,ETANOL,3.5,0.24249825856159352,3.04,3.99,38,-19.70768125,-45.915282499999996,4.9163,-0.73
2024-02-02,ETANOL,3.59,0.0,3.59,3.59,1,-19.57272,-42.64055,4.9699,1.09
2024-02-05,ETANOL,3.620948275862069,0.2634849338099383,3.14,4.19,116,-19.892311979166667,-43.70175791666667,4.9854,0.31
2024-02-06,ETANOL,3.559473684210526,0.23439026004695632,2.99,4.09,152,-19.521146355140186,-45.367771401869156,4.9634,-0.44
2024-02-07,ETANOL,3.5618705035971225,0.2860667003029334,3.05,4.19,139,-19.809094414414414,-45.21008657657657,4.9685,0.1
2024-02-08,ETANOL,3.641538461538462,0.23614118382976484,3.09,4.15,104,-20.21897728571429,-44.38458714285714,4.992,0.47
2024-02-09,ETANOL,3.641538461538462,0.23614118382976484,3.09,4.15,104,-20.21897728571429,-44.38458714285714,4.992,0.47
2024-02-12,ETANOL,3.6431521739130437,0.2254905731214738,3.19,4.09,92,-19.66058043478261,-44.44870797101449,4.9536,0.04
2024-02-13,ETANOL,3.568936170212766,0.24857645493180835,3.19,4.19,94,-19.838254935064935,-45.58233948051948,4.9536,0.0
2024-02-14,ETANOL,3.6130701754385965,0.2019336927577105,3.14,4.19,114,-19.619021829268295,-43.815093536585366,4.969,0.31
2024-02-15,ETANOL,3.5841875,0.26013656760446324,2.99,4.19,160,-19.62226480620155,-45.06203341085271,4.9732,0.08
2024-02-16,ETANOL,3.7035714285714287,0.2632243530553506,3.07,4.15,70,-20.95319,-44.65809410256411,4.9665,-0.13
2024-02-19,ETANOL,3.6046846846846847,0.2621617121334909,3.08,4.19,111,-19.89139988764045,-44.58092303370787,4.9564,-0.2
2024-02-20,ETANOL,3.596909090909091,0.23092850259570064,2.99,4.09,110,-20.08481195652174,-44.514155108695654,4.9275,-0.58
2024-02-21,ETANOL,3.5690243902439027,0.2613185525456122,3.07,4.19,164,-19.85938788617886,-45.34513983739837,4.9358,0.17
2024-02-22,ETANOL,3.6248598130841123,0.21592435994772022,3.05,4.09,107,-19.450301343283584,-44.24064074626866,4.9605,0.5
2024-02-23,ETANOL,3.6252173913043477,0.24455654793593237,3.37,4.09,23,-19.3345175,-43.805495625,4.9951,0.7
2024-02-26,ETANOL,3.6588000000000003,0.28842061579038214,3.08,4.29,125,-19.86887988764045,-44.230496629213484,4.9799,-0.3
2024-02-27,ETANOL,3.569155844155844,0.23872195465078047,3.07,4.09,154,-19.634929017857143,-45.428417857142854,4.9335,-0.93
2024-02-28,ETANOL,3.5697945205479455,0.23052404819748137,3.09,4.09,146,-19.862793362068967,-44.244969999999995,4.9675,0.69
2024-02-29,ETANOL,3.5114942528735633,0.21630366647233976,2.99,3.99,87,-19.822432686567165,-45.191043731343285,4.9716,0.08
2024-03-01,ETANOL,3.49,0.0,3.49,3.49,1,-19.53559,-42.63784,4.9541,-0.35
2024-03-04,ETANOL,3.640720720720721,0.22026724145377943,3.08,4.19,111,-19.911272948717947,-44.248740897435894,4.9458,-0.17
2024-03-05,ETANOL,3.6500751879699247,0.28372120396027667,2.99,4.39,133,-19.783193867924528,-44.523234811320755,4.9581,0.25
2024-03-06,ETANOL,3.557357142857143,0.24141254196134554,3.15,4.29,140,-19.577087358490566,-44.95765783018868,4.9446,-0.27
2024-03-07,ETANOL,3.5706153846153845,0.2280512449080568,3.15,4.19,130,-19.934395934065932,-44.99430527472528,4.935,-0.19
2024-03-08,ETANOL,3.700833333333333,0.10740393875741269,3.5,3.84,12,-19.433812727272727,-44.62676454545454,4.9806,0.92
2024-03-11,ETANOL,3.576111111111111,0.19184982552912452,3.08,4.19,126,-19.728861789473687,-45.03996378947368,4.9771,-0.07
2024-03-12,ETANOL,3.6135211267605634,0.2717090569105713,2.99,4.49,142,-19.71427936936937,-44.459807837837836,4.9718,-0.11
2024-03-13,ETANOL,3.537886178861789,0.23474873917683842,3.07,4.09,123,-19.83627876404494,-44.83780213483146,4.97,-0.04
2024-03-14,ETANOL,3.604528301886792,0.2821520430226421,3.15,4.19,106,-19.59151860759494,-44.74046405063291,4.9895,0.39
2024-03-15,ETANOL,3.5383333333333336,0.26114549526455505,3.29,4.09,12,-21.338890000000003,-45.12589499999999,4.9949,0.11
2024-03-18,ETANOL,3.6468055555555554,0.2233710349835434,3.07,4.19,144,-19.447491416666665,-44.127034916666666,5.0253,0.61
2024-03-19,ETANOL,3.533333333333333,0.2359637268885298,2.99,4.09,132,-19.73727207207207,-44.99229135135135,5.0301,0.1
2024-03-20,ETANOL,3.5588235294117645,0.2579864687435112,3.07,4.49,102,-20.27828086956522,-44.77605898550724,4.9691,-1.21
2024-03-21,ETANOL,3.5997058823529415,0.26847001743599797,3.15,4.19,102,-20.115371641791047,-45.11096313432836,4.9781,0.18
